"Experiment","File","Class","CWE","CVSS","Expected","Prediction","Probability ofVulnerable","Probability ofNot Vulnerable"
"v4.0","arch/powerpc/kvm/book3s_emulate.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/ata/pata_hpt3x3.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/kvm/booke_emulate.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/nouveau/nvkm/engine/gr/ctxgk110b.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/wlan-ng/cfg80211.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/kernel/sys_ppc32.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/isdn/hisax/sportster.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-pxa/cm-x255.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/jbd/checkpoint.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/kernel/cpu/transmeta.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/mellanox/mlx4/profile.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-pxa/colibri-pxa270-income.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-w90x900/time.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/kernel/setup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/xen/xen-selfballoon.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/ipv6/ipcomp6.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/soc/fsl/mpc5200_psc_i2s.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pinctrl/qcom/pinctrl-msm8x74.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/soc/samsung/smdk_wm8994pcm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/netfilter/nf_conntrack_snmp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/input/mouse/vsxxxaa.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/nouveau/nvkm/subdev/therm/fan.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/rc/keymaps/rc-terratec-slim.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pinctrl/bcm/pinctrl-bcm281xx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/m68k/lib/memcpy.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","tools/perf/util/hist.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/kernel/cpu/perf_event_intel_bts.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pinctrl/spear/pinctrl-spear1310.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/ipv6/ip6_gre.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mm/proc-syms.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/hwmon/nct6775.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/usb/wusbcore/devconnect.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/input/touchscreen/wm9713.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/mellanox/mlx4/cmd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/usb/line6/midi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/nilfs2/file.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pinctrl/pinctrl-tegra30.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/platforms/85xx/p1022_ds.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/qxl/qxl_cmd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/jbd2/recovery.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","lib/decompress_inflate.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-s3c24xx/pll-s3c2440-12000000.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/nfsd/fault_inject.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/mfd/twl4030-power.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/pci/pt3/pt3_dma.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/s390/block/scm_blk.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-davinci/cp_intc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm64/kvm/sys_regs_generic_v8.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/qxl/qxl_display.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/pci/pt1/va1j5jf8007s.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","lib/lockref.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/nios2/kernel/kgdb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mn10300/kernel/smp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-omap2/omap_phy_internal.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/usb/cx231xx/cx231xx-avcore.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/openrisc/mm/tlb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/sh/boards/mach-x3proto/ilsel.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/pci/pt3/pt3.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/adfs/dir.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/irqchip/irq-armada-370-xp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/usb/go7007/go7007-usb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/nouveau/nvkm/subdev/fb/mcp89.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/unix/diag.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pps/clients/pps_parport.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/ext4/bitmap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/ipv6/netfilter/nf_tables_ipv6.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-shmobile/board-bockw.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/proc/devices.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","mm/fadvise.c","Clear","20","7.2","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/afs/flock.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/comedi/drivers/ni_670x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/netfilter/xt_hashlimit.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/clk/clk-highbank.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/ia64/sn/kernel/sn2/sn2_smp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/platform/exynos4-is/fimc-capture.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/m68k/kernel/bootinfo_proc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/kernel/irq-rm7000.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/binfmt_misc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/infiniband/ulp/ipoib/ipoib_ethtool.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/video/fbdev/g364fb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/openvswitch/flow_table.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/mmc/host/sdhci-st.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/atm/fore200e.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/platform/coda/coda-common.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/tty/serial/imx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/platforms/cell/spufs/coredump.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/clk/tegra/clk-divider.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","crypto/gcm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-imx/time.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/radeon/atombios_crtc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/scsi/aic94xx/aic94xx_seq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/xen/efi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/ia64/sn/kernel/io_init.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/ti/wlcore/tx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/mm/pf_in.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/iwlwifi/dvm/lib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/vr41xx/casio-e55/setup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/s390/crypto/sha512_s390.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/hsi/clients/ssi_protocol.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/hwmon/max1668.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/usb/dvb-usb/vp7045.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/md/bcache/writeback.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/boot/4xx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/radio/radio-gemtek.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/regulator/pcap-regulator.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","crypto/asymmetric_keys/x509_cert_parser.c","Vulnerability","125","4.0","Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm64/mm/pgd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/octeon/ethernet.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/power/reset/vexpress-poweroff.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/netfilter/xt_hl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/isdn/hisax/callc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/kernel/suspend.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/i2c/busses/i2c-rcar.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/rtl8712/usb_intf.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/ath/ath9k/ar9003_aic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/x25/af_x25.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/nfc/nxp-nci/core.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/tty/hvc/hvc_dcc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","kernel/taskstats.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","tools/virtio/virtio-trace/trace-agent-rw.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/platform/intel-mid/mrfl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/sh/kernel/cpu/sh2/setup-sh7619.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/input/mouse/sermouse.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/tty/serial/mux.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/fscache/cookie.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/char/agp/amd-k7-agp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wan/lmc/lmc_proto.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/input/serio/at32psif.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","tools/perf/util/top.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","Documentation/pcmcia/crc32hash.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/omapdrm/omap_dmm_tiler.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/loongson/common/serial.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/video/fbdev/aty/mach64_accel.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/misc/sgi-xp/xpc_main.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/hwmon/lm87.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/ata/pata_at91.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/input/keyboard/omap-keypad.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pnp/pnpacpi/rsparser.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/kernel/csrc-sb1250.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","security/tomoyo/realpath.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/parisc/kernel/process.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/netfilter/xt_connmark.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","block/blk-cgroup.c","Vulnerability","415","7.2","Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/input/keyboard/hil_kbd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","tools/perf/arch/x86/util/kvm-stat.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/ar7/clock.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/ceph/mdsmap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/regulator/mc13xxx-regulator-core.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/usb/musb/omap2430.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/sh/drivers/pci/fixups-rts7751r2d.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/9p/xattr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/rtlwifi/rtl8723be/rf.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/hfsplus/wrapper.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/mtd/ubi/cdev.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/ps3/ps3-vuart.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/bluetooth/hci_conn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/nls/nls_cp869.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/usb/core/port.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/kernel/asm-offsets.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/netlabel/netlabel_unlabeled.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/cifs/link.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","lib/bch.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/char/nwflash.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/ath/ath9k/dfs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-omap2/board-omap3logic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/infiniband/core/user_mad.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/kernel/syscalls.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/kernel/topology.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","Documentation/networking/timestamping/txtimestamp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/acpi/acpica/utinit.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wimax/i2400m/control.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/rtc/rtc-cmos.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/soc/codecs/wm8350.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/chelsio/cxgb3/cxgb3_main.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/ipv4/tcp_veno.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/ath/wcn36xx/txrx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/hsi/hsi_boardinfo.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/omapdrm/omap_gem.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/crypto/crct10dif-pclmul_glue.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/video/fbdev/geode/lxfb_ops.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/usb/as102/as10x_cmd_cfg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/ntfs/usnjrnl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/ide/ide-io-std.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/pci/via82xx_modem.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/nouveau/nvkm/engine/mspdec/gf100.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","kernel/trace/ring_buffer_benchmark.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/iommu/rockchip-iommu.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/platforms/powernv/opal-xscom.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/sfi/sfi_core.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-sa1100/simpad.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/netfilter/xt_bpf.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-davinci/irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pcmcia/sa1111_jornada720.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/marvell/mvmdio.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-dove/common.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/block/aoe/aoenet.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/isdn/hisax/hfc_2bds0.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/jffs2/super.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/netrom/nr_loopback.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/rtlwifi/rtl8192ce/sw.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/soc/tegra/fuse/tegra-apbmisc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/usb/gadget/epautoconf.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/mtd/mtdswap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/video/fbdev/auo_k190x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/target/loopback/tcm_loop.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/mtd/nand/pxa3xx_nand.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/nls/nls_utf8.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/math-emu/lfd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/kvm/guest.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/rtlwifi/rtl8192ce/hw.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/pci/saa7164/saa7164-bus.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/atm/pppoatm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/avr32/boards/favr-32/flash.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/ata/pata_via.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/jffs2/acl.c","Vulnerability","285","3.6","Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/soc/codecs/ssm2518.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/pci/cx23885/cx23885-input.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/proc/cpuinfo.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/cpufreq/s5pv210-cpufreq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/ipv4/netfilter/ipt_ECN.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/hid/hid-saitek.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/w1/w1_int.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/macintosh/via-cuda.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/rtlwifi/rtl8723be/led.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/i2c/busses/i2c-mv64xxx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/m32r/kernel/smp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pinctrl/pinctrl-tegra-xusb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/radeon/r600_hdmi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/lustre/lustre/osc/osc_cache.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pinctrl/freescale/pinctrl-imx50.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/usb/serial/digi_acceleport.c","Vulnerability","","4.9","Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/scsi/gdth.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/blackfin/mach-common/ints-priority.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
